event_id,stratum_id,date,case,latitude,longitude,tmax_c,tmax_lag1_c,tmax_lag2_c,tmax_lag3_c,tmax_p85_c,tmax_p90_c,tmax_p95_c,tmax_anomaly_c,tmax_percentile_0_100,heatwave_indicator,hw_p85_3d,hw_p90_2d,hw_p90_3d,hw_p90_4d,hw_p95_3d,hw_p90_3d_no_floor,dewpoint_c,precipitation_mm,wind_speed_ms,weather_status,era5_sampling_radius_km
HRF-0006,HRF-0006,2002-06-30,0.0,-34.89842,148.85272,8.68824157714846,8.753564453125023,6.041909790039085,9.211022949218773,13.884099578857445,14.416856384277366,15.715258026123069,-5.728614807128906,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953763326009152,0.0008970498015514,2.2018941493062734,completed,
HRF-0007,HRF-0007,2002-06-28,1.0,27.9659,-82.8001,28.849511718750023,28.67066345214846,27.64454040527346,27.37793884277346,29.892977142334008,30.180720520019555,30.528959655761746,-1.331208801269533,54.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12561442057296,7.574816970929987,1.4811135961771826,completed,
HRF-0007,HRF-0007,2002-06-07,0.0,27.9659,-82.8001,27.965692138671898,28.17054138183596,28.97675476074221,28.371514892578148,29.892977142334008,30.180720520019555,30.528959655761746,-2.2150283813476577,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.456024424235068,0.6259113549162976,2.3614080125320496,completed,
HRF-0007,HRF-0007,2002-06-14,0.0,27.9659,-82.8001,27.599176025390648,27.763299560546898,27.688394165039085,29.943719482421898,29.892977142334008,30.180720520019555,30.528959655761746,-2.581544494628908,19.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55144399007162,3.7078261375427246,3.594707236921473,completed,
HRF-0007,HRF-0007,2002-06-21,0.0,27.9659,-82.8001,27.02228698730471,27.733270263671898,27.949609375000023,26.8359313964844,29.892977142334008,30.180720520019555,30.528959655761746,-3.158433532714845,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69879302978518,51.60947144031525,6.23521489286541,completed,
HRF-0008,HRF-0008,2003-03-05,1.0,-26.2041,28.0473,26.454446411132835,27.204187011718773,27.862405395507835,26.345361328125023,26.29475250244143,27.10090026855471,28.00288314819338,-0.646453857421875,86.12903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.698181406656945,0.293062616322004,1.2786061176530157,completed,
HRF-0008,HRF-0008,2003-03-12,0.0,-26.2041,28.0473,26.14942321777346,26.10407409667971,27.123437500000023,26.483743286132835,26.29475250244143,27.10090026855471,28.00288314819338,-0.95147705078125,83.22580645161291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.015107727050804,0.0017111705119532,1.2609949370821971,completed,
HRF-0008,HRF-0008,2003-03-19,0.0,-26.2041,28.0473,26.92292175292971,27.74289855957033,26.963983154296898,29.698419189453148,26.29475250244143,27.10090026855471,28.00288314819338,-0.177978515625,88.70967741935483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.634763336181663,11.942744255065918,1.9873259135795232,completed,
HRF-0008,HRF-0008,2003-03-26,0.0,-26.2041,28.0473,20.990258789062523,17.87134704589846,19.136331176757835,25.37903747558596,26.29475250244143,27.10090026855471,28.00288314819338,-6.110641479492188,17.956989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291553115844749,0.0012877002291133,2.46323392426133,completed,
HRF-0009,HRF-0009,2003-07-29,1.0,51.5169,-0.1774,20.42762145996096,20.30341491699221,19.954156494140648,19.238458251953148,24.981624603271506,25.920753479003928,27.29178237915041,-5.493132019042967,42.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9676503499349,6.662826579827197,4.958412289339809,completed,
HRF-0009,HRF-0009,2003-07-01,0.0,51.5169,-0.1774,18.85543212890628,19.568444824218773,22.883599853515648,21.141198730468773,24.981624603271506,25.920753479003928,27.29178237915041,-7.065321350097655,20.967741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.276167805989587,7.256805896759033,2.283105477090142,completed,
HRF-0009,HRF-0009,2003-07-08,0.0,51.5169,-0.1774,21.92493591308596,22.19391784667971,19.950341796875023,19.173379516601585,24.981624603271506,25.920753479003928,27.29178237915041,-3.9958175659179673,59.24731182795699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.258473332722986,0.3206506706305845,2.5464697135764527,completed,
HRF-0009,HRF-0009,2003-07-15,0.0,51.5169,-0.1774,28.638833618164085,25.831399536132835,23.933465576171898,23.441003417968773,24.981624603271506,25.920753479003928,27.29178237915041,2.7180801391601577,97.63440860215051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.387501017252646,0.0021523110262933,3.1778750749069804,completed,
HRF-0009,HRF-0009,2003-07-22,0.0,51.5169,-0.1774,22.359643554687523,22.051919555664085,22.685220336914085,25.44165954589846,24.981624603271506,25.920753479003928,27.29178237915041,-3.561109924316405,63.87096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.895391082763696,0.8468210696719325,3.5701780622636017,completed,
HRF-0010,HRF-0010,2003-10-17,1.0,41.8833,-87.6302,12.08313903808596,14.268228149414083,15.79432067871096,17.508721923828148,20.94410476684573,22.01081695556643,23.61797714233401,-9.92767791748047,22.365591397849464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351505279541243,0.0008583068051848,2.863673139725346,completed,
HRF-0010,HRF-0010,2003-10-03,0.0,41.8833,-87.6302,12.335610961914083,10.10688171386721,11.86097106933596,13.05567321777346,20.94410476684573,22.01081695556643,23.61797714233401,-9.675205993652344,24.301075268817204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1734672546386946,3.1363602794272083,7.931527287223151,completed,
